userid,version,sum_gamerounds,log_gamerounds,retention_1_int,retention_7_int,retention_score,engagement_tier_code,log_gamerounds_scaled,retention_1_int_scaled,retention_7_int_scaled,retention_score_scaled
546403,gate_40,12,2.5649493574615367,0,0,0,2,-0.20926064711427386,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
546712,gate_40,14,2.70805020110221,1,0,1,2,-0.11383404126860064,1.112909772772301,-0.47889623021007877,0.17117880488574516
546966,gate_30,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
547035,gate_30,95,4.564348191467836,1,0,1,4,1.1240357864141457,1.112909772772301,-0.47889623021007877,0.17117880488574516
547184,gate_40,10,2.3978952727983707,0,0,0,2,-0.3206604396416372,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
547337,gate_30,49,3.912023005428146,1,1,3,3,0.6890336101326218,1.112909772772301,2.0881350424523637,2.071339349039964
547342,gate_40,11,2.4849066497880004,0,0,0,2,-0.26263701947978246,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
547375,gate_30,5,1.791759469228055,0,0,0,1,-0.724861288111092,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
547529,gate_40,9,2.302585092994046,0,0,0,2,-0.3842179053411787,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
547550,gate_40,12,2.5649493574615367,0,0,0,2,-0.20926064711427386,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
547638,gate_30,3,1.3862943611198906,0,0,0,1,-0.9952451521836702,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
547778,gate_30,4,1.6094379124341003,0,0,0,1,-0.8464421739724883,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
547924,gate_40,51,3.9512437185814275,0,0,0,4,0.715187890148345,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
547943,gate_30,43,3.784189633918261,0,0,0,3,0.6037880976209814,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
547979,gate_30,4,1.6094379124341003,0,0,0,1,-0.8464421739724883,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
548124,gate_40,16,2.833213344056216,0,0,0,3,-0.03036916709169677,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
548151,gate_40,15,2.772588722239781,1,0,1,2,-0.07079661492105134,1.112909772772301,-0.47889623021007877,0.17117880488574516
548241,gate_40,100,4.61512051684126,1,1,3,4,1.1578932435612457,1.112909772772301,2.0881350424523637,2.071339349039964
548293,gate_40,6,1.9459101490553132,0,0,0,2,-0.6220661138097063,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
548319,gate_40,6,1.9459101490553132,0,0,0,2,-0.6220661138097063,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
548456,gate_40,73,4.30406509320417,1,0,1,4,0.9504663510817755,1.112909772772301,-0.47889623021007877,0.17117880488574516
548545,gate_40,3,1.3862943611198906,1,0,1,1,-0.9952451521836702,1.112909772772301,-0.47889623021007877,0.17117880488574516
548563,gate_40,54,4.007333185232471,1,0,1,4,0.7525910758321636,1.112909772772301,-0.47889623021007877,0.17117880488574516
548574,gate_40,71,4.276666119016055,1,0,1,4,0.9321953818554146,1.112909772772301,-0.47889623021007877,0.17117880488574516
548581,gate_40,7,2.0794415416798357,0,0,0,2,-0.5330208835523608,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
548648,gate_30,10,2.3978952727983707,0,0,0,2,-0.3206604396416372,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
548659,gate_40,9,2.302585092994046,0,0,0,2,-0.3842179053411787,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
549134,gate_40,5,1.791759469228055,0,0,0,1,-0.724861288111092,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
549228,gate_30,61,4.127134385045092,1,0,1,4,0.8324803454095255,1.112909772772301,-0.47889623021007877,0.17117880488574516
549310,gate_40,29,3.4011973816621555,1,0,1,3,0.34839022736270886,1.112909772772301,-0.47889623021007877,0.17117880488574516
549463,gate_30,75,4.330733340286331,1,0,1,4,0.968250035916608,1.112909772772301,-0.47889623021007877,0.17117880488574516
549473,gate_30,185,5.225746673713202,1,1,3,5,1.5650884781134133,1.112909772772301,2.0881350424523637,2.071339349039964
549511,gate_30,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
549771,gate_40,29,3.4011973816621555,1,0,1,3,0.34839022736270886,1.112909772772301,-0.47889623021007877,0.17117880488574516
550023,gate_30,12,2.5649493574615367,0,1,2,2,-0.20926064711427386,-0.8985454386917293,2.0881350424523637,1.1212590769628545
550031,gate_40,5,1.791759469228055,0,0,0,1,-0.724861288111092,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
550146,gate_30,98,4.59511985013459,1,1,3,4,1.144555825766138,1.112909772772301,2.0881350424523637,2.071339349039964
550159,gate_30,4,1.6094379124341003,0,0,0,1,-0.8464421739724883,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
550216,gate_40,55,4.02535169073515,1,1,3,4,0.7646066920842223,1.112909772772301,2.0881350424523637,2.071339349039964
550292,gate_30,3,1.3862943611198906,1,0,1,1,-0.9952451521836702,1.112909772772301,-0.47889623021007877,0.17117880488574516
550420,gate_30,6,1.9459101490553132,0,0,0,2,-0.6220661138097063,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
550581,gate_40,287,5.662960480135946,1,1,3,5,1.8566439191180335,1.112909772772301,2.0881350424523637,2.071339349039964
550714,gate_40,24,3.2188758248682006,0,0,0,3,0.2268093415013123,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
550923,gate_30,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
550945,gate_40,738,6.6052979209482015,1,1,3,6,2.485040378916769,1.112909772772301,2.0881350424523637,2.071339349039964
551119,gate_30,5,1.791759469228055,0,0,0,1,-0.724861288111092,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
551122,gate_40,13,2.6390573296152584,0,0,0,2,-0.15984184517839695,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
551295,gate_30,0,0.0,0,0,0,0,-1.919693689446289,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
551532,gate_30,96,4.574710978503383,1,0,1,4,1.1309461970640429,1.112909772772301,-0.47889623021007877,0.17117880488574516
551540,gate_30,6,1.9459101490553132,0,0,0,2,-0.6220661138097063,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
551560,gate_30,5,1.791759469228055,0,0,0,1,-0.724861288111092,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
551678,gate_30,54,4.007333185232471,1,0,1,4,0.7525910758321636,1.112909772772301,-0.47889623021007877,0.17117880488574516
551875,gate_30,44,3.8066624897703196,1,0,1,3,0.6187740914352869,1.112909772772301,-0.47889623021007877,0.17117880488574516
551957,gate_40,154,5.043425116919247,1,0,1,5,1.4435075922520169,1.112909772772301,-0.47889623021007877,0.17117880488574516
551975,gate_40,7,2.0794415416798357,0,0,0,2,-0.5330208835523608,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
552000,gate_30,67,4.219507705176107,1,0,1,4,0.8940793701709222,1.112909772772301,-0.47889623021007877,0.17117880488574516
552024,gate_30,32,3.4965075614664802,1,0,1,3,0.4119476930622503,1.112909772772301,-0.47889623021007877,0.17117880488574516
552396,gate_40,584,6.371611847231857,1,1,3,6,2.3292071337673024,1.112909772772301,2.0881350424523637,2.071339349039964
552566,gate_40,10,2.3978952727983707,0,0,0,2,-0.3206604396416372,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
552639,gate_30,7,2.0794415416798357,0,0,0,2,-0.5330208835523608,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
552688,gate_30,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
552973,gate_40,8,2.1972245773362196,0,0,0,2,-0.45447742403851354,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
553105,gate_30,57,4.060443010546419,1,0,1,4,0.788007291682663,1.112909772772301,-0.47889623021007877,0.17117880488574516
553246,gate_30,6,1.9459101490553132,0,0,0,2,-0.6220661138097063,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
553363,gate_40,153,5.0369526024136295,1,0,1,5,1.439191404626255,1.112909772772301,-0.47889623021007877,0.17117880488574516
553514,gate_40,8,2.1972245773362196,0,0,0,2,-0.45447742403851354,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
553805,gate_40,0,0.0,0,0,0,0,-1.919693689446289,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
553909,gate_30,25,3.258096538021482,0,0,0,3,0.2529636215170356,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
553983,gate_30,58,4.07753744390572,1,1,3,4,0.7994066916640441,1.112909772772301,2.0881350424523637,2.071339349039964
554028,gate_30,83,4.430816798843313,1,0,1,4,1.0349905561568,1.112909772772301,-0.47889623021007877,0.17117880488574516
554066,gate_40,140,4.948759890378168,1,0,1,4,1.3803802127719196,1.112909772772301,-0.47889623021007877,0.17117880488574516
554171,gate_30,23,3.1780538303479458,1,0,1,3,0.19958724915152704,1.112909772772301,-0.47889623021007877,0.17117880488574516
554194,gate_40,25,3.258096538021482,0,0,0,3,0.2529636215170356,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
554324,gate_30,6,1.9459101490553132,0,0,0,2,-0.6220661138097063,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
554508,gate_30,5,1.791759469228055,0,0,0,1,-0.724861288111092,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
554545,gate_30,3,1.3862943611198906,0,0,0,1,-0.9952451521836702,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
554643,gate_30,27,3.332204510175204,1,0,1,3,0.3023824234529125,1.112909772772301,-0.47889623021007877,0.17117880488574516
554682,gate_30,12,2.5649493574615367,0,0,0,2,-0.20926064711427386,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
554897,gate_40,281,5.641907070938114,1,1,3,5,1.842604481403229,1.112909772772301,2.0881350424523637,2.071339349039964
554907,gate_40,3,1.3862943611198906,0,0,0,1,-0.9952451521836702,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
554961,gate_30,74,4.31748811353631,1,1,3,4,0.9594174742051998,1.112909772772301,2.0881350424523637,2.071339349039964
555151,gate_30,17,2.8903717578961645,0,0,0,3,0.007746844592795635,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
555176,gate_30,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
555184,gate_30,57,4.060443010546419,1,0,1,4,0.788007291682663,1.112909772772301,-0.47889623021007877,0.17117880488574516
555294,gate_40,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
555354,gate_40,9,2.302585092994046,1,0,1,2,-0.3842179053411787,1.112909772772301,-0.47889623021007877,0.17117880488574516
555361,gate_40,6,1.9459101490553132,0,0,0,2,-0.6220661138097063,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
555407,gate_40,204,5.3230099791384085,1,1,3,5,1.6299483830163113,1.112909772772301,2.0881350424523637,2.071339349039964
555607,gate_40,13,2.6390573296152584,1,0,1,2,-0.15984184517839695,1.112909772772301,-0.47889623021007877,0.17117880488574516
555736,gate_40,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
555770,gate_40,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
555826,gate_30,44,3.8066624897703196,1,1,3,3,0.6187740914352869,1.112909772772301,2.0881350424523637,2.071339349039964
555862,gate_30,4,1.6094379124341003,0,0,0,1,-0.8464421739724883,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
555975,gate_30,302,5.713732805509369,1,1,3,5,1.890501376265133,1.112909772772301,2.0881350424523637,2.071339349039964
556359,gate_30,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
556396,gate_40,44,3.8066624897703196,1,0,1,3,0.6187740914352869,1.112909772772301,-0.47889623021007877,0.17117880488574516
556827,gate_40,0,0.0,0,0,0,0,-1.919693689446289,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
556993,gate_40,18,2.9444389791664403,1,1,3,3,0.04380149865398903,1.112909772772301,2.0881350424523637,2.071339349039964
557185,gate_30,42,3.7612001156935624,1,0,1,3,0.5884575681957398,1.112909772772301,-0.47889623021007877,0.17117880488574516
557265,gate_40,8,2.1972245773362196,0,0,0,2,-0.45447742403851354,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
557327,gate_30,13,2.6390573296152584,0,1,2,2,-0.15984184517839695,-0.8985454386917293,2.0881350424523637,1.1212590769628545
557364,gate_40,99,4.605170185988092,1,0,1,4,1.1512578787639316,1.112909772772301,-0.47889623021007877,0.17117880488574516
557457,gate_40,4,1.6094379124341003,1,0,1,1,-0.8464421739724883,1.112909772772301,-0.47889623021007877,0.17117880488574516
557490,gate_40,20,3.044522437723423,0,0,0,3,0.11054201889418142,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
557493,gate_30,3,1.3862943611198906,0,0,0,1,-0.9952451521836702,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
557603,gate_40,21,3.091042453358316,1,0,1,3,0.14156382898967226,1.112909772772301,-0.47889623021007877,0.17117880488574516
557754,gate_40,441,6.091309882077698,0,1,2,5,2.1422881438716277,-0.8985454386917293,2.0881350424523637,1.1212590769628545
557801,gate_30,20,3.044522437723423,0,0,0,3,0.11054201889418142,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
558067,gate_30,122,4.812184355372417,1,0,1,4,1.2893050002463977,1.112909772772301,-0.47889623021007877,0.17117880488574516
558116,gate_40,44,3.8066624897703196,1,0,1,3,0.6187740914352869,1.112909772772301,-0.47889623021007877,0.17117880488574516
558183,gate_30,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
558222,gate_30,120,4.795790545596741,1,1,3,4,1.2783728101630145,1.112909772772301,2.0881350424523637,2.071339349039964
558377,gate_40,36,3.6109179126442243,0,0,0,3,0.48824208245046563,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
558602,gate_40,26,3.295836866004329,1,1,3,3,0.27813070866537404,1.112909772772301,2.0881350424523637,2.071339349039964
558747,gate_30,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
558786,gate_30,30,3.4339872044851463,1,0,1,3,0.37025607677821604,1.112909772772301,-0.47889623021007877,0.17117880488574516
558909,gate_40,49,3.912023005428146,1,1,3,3,0.6890336101326218,1.112909772772301,2.0881350424523637,2.071339349039964
559285,gate_40,14,2.70805020110221,0,0,0,2,-0.11383404126860064,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
559330,gate_30,7,2.0794415416798357,0,0,0,2,-0.5330208835523608,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
559354,gate_40,42,3.7612001156935624,1,0,1,3,0.5884575681957398,1.112909772772301,-0.47889623021007877,0.17117880488574516
559410,gate_40,13,2.6390573296152584,0,0,0,2,-0.15984184517839695,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
559422,gate_30,3,1.3862943611198906,0,0,0,1,-0.9952451521836702,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
559483,gate_40,47,3.871201010907891,0,0,0,3,0.6618115177828365,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
559565,gate_40,12,2.5649493574615367,1,0,1,2,-0.20926064711427386,1.112909772772301,-0.47889623021007877,0.17117880488574516
559578,gate_40,0,0.0,0,0,0,0,-1.919693689446289,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
559696,gate_30,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
559769,gate_40,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
559980,gate_40,212,5.3612921657094255,1,1,3,5,1.6554768078381523,1.112909772772301,2.0881350424523637,2.071339349039964
560426,gate_40,45,3.828641396489095,1,0,1,3,0.6334306959318887,1.112909772772301,-0.47889623021007877,0.17117880488574516
560839,gate_30,7,2.0794415416798357,0,0,0,2,-0.5330208835523608,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
560899,gate_40,13,2.6390573296152584,0,0,0,2,-0.15984184517839695,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
560961,gate_40,20,3.044522437723423,0,0,0,3,0.11054201889418142,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
561004,gate_30,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
561311,gate_30,16,2.833213344056216,1,0,1,3,-0.03036916709169677,1.112909772772301,-0.47889623021007877,0.17117880488574516
561575,gate_30,91,4.5217885770490405,1,0,1,4,1.095654964563198,1.112909772772301,-0.47889623021007877,0.17117880488574516
561657,gate_30,20,3.044522437723423,0,0,0,3,0.11054201889418142,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
561750,gate_30,306,5.726847747587197,1,1,3,5,1.8992470578174534,1.112909772772301,2.0881350424523637,2.071339349039964
561835,gate_30,7,2.0794415416798357,0,0,0,2,-0.5330208835523608,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
562040,gate_40,8,2.1972245773362196,0,0,0,2,-0.45447742403851354,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
562066,gate_30,4,1.6094379124341003,0,0,0,1,-0.8464421739724883,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
562075,gate_40,18,2.9444389791664403,1,0,1,3,0.04380149865398903,1.112909772772301,-0.47889623021007877,0.17117880488574516
562165,gate_30,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
562464,gate_30,21,3.091042453358316,1,0,1,3,0.14156382898967226,1.112909772772301,-0.47889623021007877,0.17117880488574516
562538,gate_40,121,4.804021044733257,1,0,1,4,1.283861307484425,1.112909772772301,-0.47889623021007877,0.17117880488574516
562540,gate_30,5,1.791759469228055,1,0,1,1,-0.724861288111092,1.112909772772301,-0.47889623021007877,0.17117880488574516
562642,gate_40,3,1.3862943611198906,0,0,0,1,-0.9952451521836702,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
562705,gate_40,42,3.7612001156935624,1,0,1,3,0.5884575681957398,1.112909772772301,-0.47889623021007877,0.17117880488574516
562708,gate_40,49,3.912023005428146,1,0,1,3,0.6890336101326218,1.112909772772301,-0.47889623021007877,0.17117880488574516
562813,gate_30,4,1.6094379124341003,0,0,0,1,-0.8464421739724883,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
562854,gate_30,136,4.919980925828125,1,1,3,4,1.3611889988217105,1.112909772772301,2.0881350424523637,2.071339349039964
562865,gate_30,161,5.087596335232384,1,1,3,5,1.4729631100005707,1.112909772772301,2.0881350424523637,2.071339349039964
